date,marche,denree,unite,prix_gnf
2020-05-03,Conakry (Madina),riz,GNF/kg,5817.0
2020-05-10,Conakry (Madina),riz,GNF/kg,5537.0
2020-05-17,Conakry (Madina),riz,GNF/kg,5496.0
2020-05-24,Conakry (Madina),riz,GNF/kg,5429.0
2020-05-31,Conakry (Madina),riz,GNF/kg,5493.0
2020-06-07,Conakry (Madina),riz,GNF/kg,5786.0
2020-06-14,Conakry (Madina),riz,GNF/kg,5816.0
2020-06-21,Conakry (Madina),riz,GNF/kg,5834.0
2020-06-28,Conakry (Madina),riz,GNF/kg,5629.0
2020-07-05,Conakry (Madina),riz,GNF/kg,5545.0
2020-07-12,Conakry (Madina),riz,GNF/kg,5783.0
2020-07-19,Conakry (Madina),riz,GNF/kg,5680.0
2020-07-26,Conakry (Madina),riz,GNF/kg,5772.0
2020-08-02,Conakry (Madina),riz,GNF/kg,5719.0
2020-08-09,Conakry (Madina),riz,GNF/kg,5631.0
2020-08-16,Conakry (Madina),riz,GNF/kg,
2020-08-23,Conakry (Madina),riz,GNF/kg,5527.0
2020-08-30,Conakry (Madina),riz,GNF/kg,5603.0
2020-09-06,Conakry (Madina),riz,GNF/kg,5449.0
2020-09-13,Conakry (Madina),riz,GNF/kg,5497.0
2020-09-20,Conakry (Madina),riz,GNF/kg,5190.0
2020-09-27,Conakry (Madina),riz,GNF/kg,5255.0
2020-10-04,Conakry (Madina),riz,GNF/kg,5049.0
2020-10-11,Conakry (Madina),riz,GNF/kg,5092.0
2020-10-18,Conakry (Madina),riz,GNF/kg,
2020-10-25,Conakry (Madina),riz,GNF/kg,4977.0
2020-11-01,Conakry (Madina),riz,GNF/kg,4963.0
2020-11-08,Conakry (Madina),riz,GNF/kg,4651.0
2020-11-15,Conakry (Madina),riz,GNF/kg,4703.0
2020-11-22,Conakry (Madina),riz,GNF/kg,4705.0
2020-11-29,Conakry (Madina),riz,GNF/kg,4732.0
2020-12-06,Conakry (Madina),riz,GNF/kg,4881.0
2020-12-13,Conakry (Madina),riz,GNF/kg,5058.0
2020-12-20,Conakry (Madina),riz,GNF/kg,5102.0
2020-12-27,Conakry (Madina),riz,GNF/kg,5143.0
2021-01-03,Conakry (Madina),riz,GNF/kg,5307.0
2021-01-10,Conakry (Madina),riz,GNF/kg,5287.0
2021-01-17,Conakry (Madina),riz,GNF/kg,5190.0
2021-01-24,Conakry (Madina),riz,GNF/kg,5318.0
2021-01-31,Conakry (Madina),riz,GNF/kg,5248.0
2021-02-07,Conakry (Madina),riz,GNF/kg,5282.0
2021-02-14,Conakry (Madina),riz,GNF/kg,5232.0
2021-02-21,Conakry (Madina),riz,GNF/kg,5258.0
2021-02-28,Conakry (Madina),riz,GNF/kg,5388.0
2021-03-07,Conakry (Madina),riz,GNF/kg,5444.0
2021-03-14,Conakry (Madina),riz,GNF/kg,5521.0
2021-03-21,Conakry (Madina),riz,GNF/kg,5702.0
2021-03-28,Conakry (Madina),riz,GNF/kg,5426.0
2021-04-04,Conakry (Madina),riz,GNF/kg,5679.0
2021-04-11,Conakry (Madina),riz,GNF/kg,5583.0
2021-04-18,Conakry (Madina),riz,GNF/kg,5871.0
2021-04-25,Conakry (Madina),riz,GNF/kg,5782.0
2021-05-02,Conakry (Madina),riz,GNF/kg,5550.0
2021-05-09,Conakry (Madina),riz,GNF/kg,5868.0
2021-05-16,Conakry (Madina),riz,GNF/kg,5748.0
2021-05-23,Conakry (Madina),riz,GNF/kg,5850.0
2021-05-30,Conakry (Madina),riz,GNF/kg,5819.0
2021-06-06,Conakry (Madina),riz,GNF/kg,
2021-06-13,Conakry (Madina),riz,GNF/kg,6114.0
2021-06-20,Conakry (Madina),riz,GNF/kg,5905.0
2021-06-27,Conakry (Madina),riz,GNF/kg,5898.0
2021-07-04,Conakry (Madina),riz,GNF/kg,5839.0
2021-07-11,Conakry (Madina),riz,GNF/kg,5925.0
2021-07-18,Conakry (Madina),riz,GNF/kg,5675.0
2021-07-25,Conakry (Madina),riz,GNF/kg,
2021-08-01,Conakry (Madina),riz,GNF/kg,5870.0
2021-08-08,Conakry (Madina),riz,GNF/kg,5620.0
2021-08-15,Conakry (Madina),riz,GNF/kg,5721.0
2021-08-22,Conakry (Madina),riz,GNF/kg,5699.0
2021-08-29,Conakry (Madina),riz,GNF/kg,5704.0
2021-09-05,Conakry (Madina),riz,GNF/kg,5857.0
2021-09-12,Conakry (Madina),riz,GNF/kg,6137.0
2021-09-19,Conakry (Madina),riz,GNF/kg,6042.0
2021-09-26,Conakry (Madina),riz,GNF/kg,5670.0
2021-10-03,Conakry (Madina),riz,GNF/kg,5382.0
2021-10-10,Conakry (Madina),riz,GNF/kg,5527.0
2021-10-17,Conakry (Madina),riz,GNF/kg,5283.0
2021-10-24,Conakry (Madina),riz,GNF/kg,5404.0
2021-10-31,Conakry (Madina),riz,GNF/kg,5354.0
2021-11-07,Conakry (Madina),riz,GNF/kg,5417.0
2021-11-14,Conakry (Madina),riz,GNF/kg,5404.0
2021-11-21,Conakry (Madina),riz,GNF/kg,5333.0
2021-11-28,Conakry (Madina),riz,GNF/kg,5273.0
2021-12-05,Conakry (Madina),riz,GNF/kg,5316.0
2021-12-12,Conakry (Madina),riz,GNF/kg,
2021-12-19,Conakry (Madina),riz,GNF/kg,5391.0
2021-12-26,Conakry (Madina),riz,GNF/kg,5703.0
2022-01-02,Conakry (Madina),riz,GNF/kg,5807.0
2022-01-09,Conakry (Madina),riz,GNF/kg,5607.0
2022-01-16,Conakry (Madina),riz,GNF/kg,5832.0
2022-01-23,Conakry (Madina),riz,GNF/kg,5719.0
2022-01-30,Conakry (Madina),riz,GNF/kg,5683.0
2022-02-06,Conakry (Madina),riz,GNF/kg,5737.0
2022-02-13,Conakry (Madina),riz,GNF/kg,5822.0
2022-02-20,Conakry (Madina),riz,GNF/kg,5964.0
2022-02-27,Conakry (Madina),riz,GNF/kg,6138.0
2022-03-06,Conakry (Madina),riz,GNF/kg,6082.0
2022-03-13,Conakry (Madina),riz,GNF/kg,6232.0
2022-03-20,Conakry (Madina),riz,GNF/kg,6699.0
2022-03-27,Conakry (Madina),riz,GNF/kg,6564.0
2022-04-03,Conakry (Madina),riz,GNF/kg,6768.0
2022-04-10,Conakry (Madina),riz,GNF/kg,6717.0
2022-04-17,Conakry (Madina),riz,GNF/kg,6819.0
2022-04-24,Conakry (Madina),riz,GNF/kg,6866.0
2022-05-01,Conakry (Madina),riz,GNF/kg,6842.0
2022-05-08,Conakry (Madina),riz,GNF/kg,6718.0
2022-05-15,Conakry (Madina),riz,GNF/kg,6814.0
2022-05-22,Conakry (Madina),riz,GNF/kg,6760.0
2022-05-29,Conakry (Madina),riz,GNF/kg,7076.0
2022-06-05,Conakry (Madina),riz,GNF/kg,7229.0
2022-06-12,Conakry (Madina),riz,GNF/kg,7120.0
2022-06-19,Conakry (Madina),riz,GNF/kg,7053.0
2022-06-26,Conakry (Madina),riz,GNF/kg,7205.0
2022-07-03,Conakry (Madina),riz,GNF/kg,7077.0
2022-07-10,Conakry (Madina),riz,GNF/kg,7131.0
2022-07-17,Conakry (Madina),riz,GNF/kg,6880.0
2022-07-24,Conakry (Madina),riz,GNF/kg,7015.0
2022-07-31,Conakry (Madina),riz,GNF/kg,6885.0
2022-08-07,Conakry (Madina),riz,GNF/kg,6861.0
2022-08-14,Conakry (Madina),riz,GNF/kg,7014.0
2022-08-21,Conakry (Madina),riz,GNF/kg,6843.0
2022-08-28,Conakry (Madina),riz,GNF/kg,6805.0
2022-09-04,Conakry (Madina),riz,GNF/kg,6798.0
2022-09-11,Conakry (Madina),riz,GNF/kg,
2022-09-18,Conakry (Madina),riz,GNF/kg,6719.0
2022-09-25,Conakry (Madina),riz,GNF/kg,7129.0
2022-10-02,Conakry (Madina),riz,GNF/kg,6635.0
2022-10-09,Conakry (Madina),riz,GNF/kg,6447.0
2022-10-16,Conakry (Madina),riz,GNF/kg,6628.0
2022-10-23,Conakry (Madina),riz,GNF/kg,6362.0
2022-10-30,Conakry (Madina),riz,GNF/kg,6512.0
2022-11-06,Conakry (Madina),riz,GNF/kg,6554.0
2022-11-13,Conakry (Madina),riz,GNF/kg,6574.0
2022-11-20,Conakry (Madina),riz,GNF/kg,6786.0
2022-11-27,Conakry (Madina),riz,GNF/kg,6714.0
2022-12-04,Conakry (Madina),riz,GNF/kg,6791.0
2022-12-11,Conakry (Madina),riz,GNF/kg,6470.0
2022-12-18,Conakry (Madina),riz,GNF/kg,6716.0
2022-12-25,Conakry (Madina),riz,GNF/kg,6795.0
2023-01-01,Conakry (Madina),riz,GNF/kg,6485.0
2023-01-08,Conakry (Madina),riz,GNF/kg,6530.0
2023-01-15,Conakry (Madina),riz,GNF/kg,6867.0
2023-01-22,Conakry (Madina),riz,GNF/kg,6858.0
2023-01-29,Conakry (Madina),riz,GNF/kg,6990.0
2023-02-05,Conakry (Madina),riz,GNF/kg,6232.0
2023-02-12,Conakry (Madina),riz,GNF/kg,6488.0
2023-02-19,Conakry (Madina),riz,GNF/kg,6391.0
2023-02-26,Conakry (Madina),riz,GNF/kg,6561.0
2023-03-05,Conakry (Madina),riz,GNF/kg,6790.0
2023-03-12,Conakry (Madina),riz,GNF/kg,6693.0
2023-03-19,Conakry (Madina),riz,GNF/kg,6604.0
2023-03-26,Conakry (Madina),riz,GNF/kg,6622.0
2023-04-02,Conakry (Madina),riz,GNF/kg,6755.0
2023-04-09,Conakry (Madina),riz,GNF/kg,6585.0
2023-04-16,Conakry (Madina),riz,GNF/kg,6888.0
2023-04-23,Conakry (Madina),riz,GNF/kg,6689.0
2023-04-30,Conakry (Madina),riz,GNF/kg,6949.0
2023-05-07,Conakry (Madina),riz,GNF/kg,6586.0
2023-05-14,Conakry (Madina),riz,GNF/kg,6991.0
2023-05-21,Conakry (Madina),riz,GNF/kg,6965.0
2023-05-28,Conakry (Madina),riz,GNF/kg,6899.0
2023-06-04,Conakry (Madina),riz,GNF/kg,7099.0
2023-06-11,Conakry (Madina),riz,GNF/kg,6917.0
2023-06-18,Conakry (Madina),riz,GNF/kg,6891.0
2023-06-25,Conakry (Madina),riz,GNF/kg,6957.0
2023-07-02,Conakry (Madina),riz,GNF/kg,7095.0
2023-07-09,Conakry (Madina),riz,GNF/kg,6843.0
2023-07-16,Conakry (Madina),riz,GNF/kg,6978.0
2023-07-23,Conakry (Madina),riz,GNF/kg,6800.0
2023-07-30,Conakry (Madina),riz,GNF/kg,6809.0
2023-08-06,Conakry (Madina),riz,GNF/kg,6770.0
2023-08-13,Conakry (Madina),riz,GNF/kg,6733.0
2023-08-20,Conakry (Madina),riz,GNF/kg,6898.0
2023-08-27,Conakry (Madina),riz,GNF/kg,6667.0
2023-09-03,Conakry (Madina),riz,GNF/kg,6509.0
2023-09-10,Conakry (Madina),riz,GNF/kg,
2023-09-17,Conakry (Madina),riz,GNF/kg,6597.0
2023-09-24,Conakry (Madina),riz,GNF/kg,6432.0
2023-10-01,Conakry (Madina),riz,GNF/kg,6265.0
2023-10-08,Conakry (Madina),riz,GNF/kg,6553.0
2023-10-15,Conakry (Madina),riz,GNF/kg,6801.0
2023-10-22,Conakry (Madina),riz,GNF/kg,6552.0
2023-10-29,Conakry (Madina),riz,GNF/kg,6389.0
2023-11-05,Conakry (Madina),riz,GNF/kg,6959.0
2023-11-12,Conakry (Madina),riz,GNF/kg,7073.0
2023-11-19,Conakry (Madina),riz,GNF/kg,6828.0
2023-11-26,Conakry (Madina),riz,GNF/kg,6757.0
2023-12-03,Conakry (Madina),riz,GNF/kg,6995.0
2023-12-10,Conakry (Madina),riz,GNF/kg,6990.0
2023-12-17,Conakry (Madina),riz,GNF/kg,6760.0
2023-12-24,Conakry (Madina),riz,GNF/kg,6952.0
2023-12-31,Conakry (Madina),riz,GNF/kg,6921.0
2024-01-07,Conakry (Madina),riz,GNF/kg,6847.0
2024-01-14,Conakry (Madina),riz,GNF/kg,7044.0
2024-01-21,Conakry (Madina),riz,GNF/kg,6939.0
2024-01-28,Conakry (Madina),riz,GNF/kg,7305.0
2024-02-04,Conakry (Madina),riz,GNF/kg,
2024-02-11,Conakry (Madina),riz,GNF/kg,7364.0
2024-02-18,Conakry (Madina),riz,GNF/kg,7476.0
2024-02-25,Conakry (Madina),riz,GNF/kg,7186.0
2024-03-03,Conakry (Madina),riz,GNF/kg,7377.0
2024-03-10,Conakry (Madina),riz,GNF/kg,7521.0
2024-03-17,Conakry (Madina),riz,GNF/kg,7402.0
2024-03-24,Conakry (Madina),riz,GNF/kg,7722.0
2024-03-31,Conakry (Madina),riz,GNF/kg,
2024-04-07,Conakry (Madina),riz,GNF/kg,7742.0
2024-04-14,Conakry (Madina),riz,GNF/kg,7888.0
2024-04-21,Conakry (Madina),riz,GNF/kg,7997.0
2024-04-28,Conakry (Madina),riz,GNF/kg,8067.0
2024-05-05,Conakry (Madina),riz,GNF/kg,7260.0
2024-05-12,Conakry (Madina),riz,GNF/kg,7597.0
2024-05-19,Conakry (Madina),riz,GNF/kg,7811.0
2024-05-26,Conakry (Madina),riz,GNF/kg,7389.0
2024-06-02,Conakry (Madina),riz,GNF/kg,7401.0
2024-06-09,Conakry (Madina),riz,GNF/kg,7630.0
2024-06-16,Conakry (Madina),riz,GNF/kg,7642.0
2024-06-23,Conakry (Madina),riz,GNF/kg,7686.0
2024-06-30,Conakry (Madina),riz,GNF/kg,
2024-07-07,Conakry (Madina),riz,GNF/kg,7351.0
2024-07-14,Conakry (Madina),riz,GNF/kg,7640.0
2024-07-21,Conakry (Madina),riz,GNF/kg,7448.0
2024-07-28,Conakry (Madina),riz,GNF/kg,7664.0
2024-08-04,Conakry (Madina),riz,GNF/kg,7372.0
2024-08-11,Conakry (Madina),riz,GNF/kg,7367.0
2024-08-18,Conakry (Madina),riz,GNF/kg,7621.0
2024-08-25,Conakry (Madina),riz,GNF/kg,7343.0
2024-09-01,Conakry (Madina),riz,GNF/kg,7308.0
2024-09-08,Conakry (Madina),riz,GNF/kg,7056.0
2024-09-15,Conakry (Madina),riz,GNF/kg,7367.0
2024-09-22,Conakry (Madina),riz,GNF/kg,7102.0
2024-09-29,Conakry (Madina),riz,GNF/kg,7106.0
2024-10-06,Conakry (Madina),riz,GNF/kg,6818.0
2024-10-13,Conakry (Madina),riz,GNF/kg,7236.0
2024-10-20,Conakry (Madina),riz,GNF/kg,6879.0
2024-10-27,Conakry (Madina),riz,GNF/kg,6916.0
2024-11-03,Conakry (Madina),riz,GNF/kg,
2024-11-10,Conakry (Madina),riz,GNF/kg,7081.0
2024-11-17,Conakry (Madina),riz,GNF/kg,6887.0
2024-11-24,Conakry (Madina),riz,GNF/kg,7192.0
2024-12-01,Conakry (Madina),riz,GNF/kg,7112.0
2024-12-08,Conakry (Madina),riz,GNF/kg,7232.0
2024-12-15,Conakry (Madina),riz,GNF/kg,7417.0
2024-12-22,Conakry (Madina),riz,GNF/kg,7357.0
2024-12-29,Conakry (Madina),riz,GNF/kg,7495.0
2019-01-06,Kankan,riz,GNF/kg,4833.0
2019-01-13,Kankan,riz,GNF/kg,4681.0
2019-01-20,Kankan,riz,GNF/kg,4744.0
2019-01-27,Kankan,riz,GNF/kg,4755.0
2019-02-03,Kankan,riz,GNF/kg,4850.0
2019-02-10,Kankan,riz,GNF/kg,4872.0
2019-02-17,Kankan,riz,GNF/kg,4794.0
2019-02-24,Kankan,riz,GNF/kg,5046.0
2019-03-03,Kankan,riz,GNF/kg,4896.0
2019-03-10,Kankan,riz,GNF/kg,5087.0
2019-03-17,Kankan,riz,GNF/kg,5007.0
2019-03-24,Kankan,riz,GNF/kg,5184.0
2019-03-31,Kankan,riz,GNF/kg,5149.0
2019-04-07,Kankan,riz,GNF/kg,5197.0
2019-04-14,Kankan,riz,GNF/kg,5271.0
2019-04-21,Kankan,riz,GNF/kg,5223.0
2019-04-28,Kankan,riz,GNF/kg,5294.0
2019-05-05,Kankan,riz,GNF/kg,5333.0
2019-05-12,Kankan,riz,GNF/kg,5275.0
2019-05-19,Kankan,riz,GNF/kg,
2019-05-26,Kankan,riz,GNF/kg,5426.0
2019-06-02,Kankan,riz,GNF/kg,5347.0
2019-06-09,Kankan,riz,GNF/kg,5373.0
2019-06-16,Kankan,riz,GNF/kg,5369.0
2019-06-23,Kankan,riz,GNF/kg,5391.0
2019-06-30,Kankan,riz,GNF/kg,5288.0
2019-07-07,Kankan,riz,GNF/kg,5461.0
2019-07-14,Kankan,riz,GNF/kg,5374.0
2019-07-21,Kankan,riz,GNF/kg,5318.0
2019-07-28,Kankan,riz,GNF/kg,
2019-08-04,Kankan,riz,GNF/kg,5117.0
2019-08-11,Kankan,riz,GNF/kg,5218.0
2019-08-18,Kankan,riz,GNF/kg,5363.0
2019-08-25,Kankan,riz,GNF/kg,5211.0
2019-09-01,Kankan,riz,GNF/kg,5151.0
2019-09-08,Kankan,riz,GNF/kg,5038.0
2019-09-15,Kankan,riz,GNF/kg,
2019-09-22,Kankan,riz,GNF/kg,5335.0
2019-09-29,Kankan,riz,GNF/kg,5141.0
2019-10-06,Kankan,riz,GNF/kg,4922.0
2019-10-13,Kankan,riz,GNF/kg,4922.0
2019-10-20,Kankan,riz,GNF/kg,4965.0
2019-10-27,Kankan,riz,GNF/kg,4814.0
2019-11-03,Kankan,riz,GNF/kg,
2019-11-10,Kankan,riz,GNF/kg,5046.0
2019-11-17,Kankan,riz,GNF/kg,4828.0
2019-11-24,Kankan,riz,GNF/kg,4933.0
2019-12-01,Kankan,riz,GNF/kg,4947.0
2019-12-08,Kankan,riz,GNF/kg,4971.0
2019-12-15,Kankan,riz,GNF/kg,5111.0
2019-12-22,Kankan,riz,GNF/kg,4908.0
2019-12-29,Kankan,riz,GNF/kg,5193.0
2020-01-05,Kankan,riz,GNF/kg,5260.0
2020-01-12,Kankan,riz,GNF/kg,5079.0
2020-01-19,Kankan,riz,GNF/kg,4903.0
2020-01-26,Kankan,riz,GNF/kg,5075.0
2020-02-02,Kankan,riz,GNF/kg,5313.0
2020-02-09,Kankan,riz,GNF/kg,4982.0
2020-02-16,Kankan,riz,GNF/kg,5380.0
2020-02-23,Kankan,riz,GNF/kg,5263.0
2020-03-01,Kankan,riz,GNF/kg,5943.0
2020-03-08,Kankan,riz,GNF/kg,5714.0
2020-03-15,Kankan,riz,GNF/kg,5868.0
2020-03-22,Kankan,riz,GNF/kg,5960.0
2020-03-29,Kankan,riz,GNF/kg,6170.0
2020-04-05,Kankan,riz,GNF/kg,6044.0
2020-04-12,Kankan,riz,GNF/kg,6159.0
2020-04-19,Kankan,riz,GNF/kg,5947.0
2020-04-26,Kankan,riz,GNF/kg,6190.0
2020-05-03,Kankan,riz,GNF/kg,6079.0
2020-05-10,Kankan,riz,GNF/kg,6083.0
2020-05-17,Kankan,riz,GNF/kg,6057.0
2020-05-24,Kankan,riz,GNF/kg,5867.0
2020-05-31,Kankan,riz,GNF/kg,6034.0
2020-06-07,Kankan,riz,GNF/kg,6301.0
2020-06-14,Kankan,riz,GNF/kg,6258.0
2020-06-21,Kankan,riz,GNF/kg,6116.0
2020-06-28,Kankan,riz,GNF/kg,6208.0
2020-07-05,Kankan,riz,GNF/kg,6293.0
2020-07-12,Kankan,riz,GNF/kg,6053.0
2020-07-19,Kankan,riz,GNF/kg,6075.0
2020-07-26,Kankan,riz,GNF/kg,6275.0
2020-08-02,Kankan,riz,GNF/kg,6133.0
2020-08-09,Kankan,riz,GNF/kg,6108.0
2020-08-16,Kankan,riz,GNF/kg,6219.0
2020-08-23,Kankan,riz,GNF/kg,5993.0
2020-08-30,Kankan,riz,GNF/kg,6064.0
2020-09-06,Kankan,riz,GNF/kg,6230.0
2020-09-13,Kankan,riz,GNF/kg,5934.0
2020-09-20,Kankan,riz,GNF/kg,5505.0
2020-09-27,Kankan,riz,GNF/kg,5635.0
2020-10-04,Kankan,riz,GNF/kg,5537.0
2020-10-11,Kankan,riz,GNF/kg,5393.0
2020-10-18,Kankan,riz,GNF/kg,5289.0
2020-10-25,Kankan,riz,GNF/kg,5623.0
2020-11-01,Kankan,riz,GNF/kg,5309.0
2020-11-08,Kankan,riz,GNF/kg,5152.0
2020-11-15,Kankan,riz,GNF/kg,5307.0
2020-11-22,Kankan,riz,GNF/kg,5222.0
2020-11-29,Kankan,riz,GNF/kg,5324.0
2020-12-06,Kankan,riz,GNF/kg,5400.0
2020-12-13,Kankan,riz,GNF/kg,5251.0
2020-12-20,Kankan,riz,GNF/kg,5577.0
2020-12-27,Kankan,riz,GNF/kg,5732.0
2021-01-03,Kankan,riz,GNF/kg,5666.0
2021-01-10,Kankan,riz,GNF/kg,5532.0
2021-01-17,Kankan,riz,GNF/kg,5559.0
2021-01-24,Kankan,riz,GNF/kg,5560.0
2021-01-31,Kankan,riz,GNF/kg,5631.0
2021-02-07,Kankan,riz,GNF/kg,5753.0
2021-02-14,Kankan,riz,GNF/kg,5809.0
2021-02-21,Kankan,riz,GNF/kg,5652.0
2021-02-28,Kankan,riz,GNF/kg,6003.0
2021-03-07,Kankan,riz,GNF/kg,5878.0
2021-03-14,Kankan,riz,GNF/kg,5918.0
2021-03-21,Kankan,riz,GNF/kg,5857.0
2021-03-28,Kankan,riz,GNF/kg,
2021-04-04,Kankan,riz,GNF/kg,6224.0
2021-04-11,Kankan,riz,GNF/kg,6242.0
2021-04-18,Kankan,riz,GNF/kg,
2021-04-25,Kankan,riz,GNF/kg,6347.0
2021-05-02,Kankan,riz,GNF/kg,6232.0
2021-05-09,Kankan,riz,GNF/kg,6066.0
2021-05-16,Kankan,riz,GNF/kg,6270.0
2021-05-23,Kankan,riz,GNF/kg,6415.0
2021-05-30,Kankan,riz,GNF/kg,6459.0
2021-06-06,Kankan,riz,GNF/kg,6515.0
2021-06-13,Kankan,riz,GNF/kg,6589.0
2021-06-20,Kankan,riz,GNF/kg,6557.0
2021-06-27,Kankan,riz,GNF/kg,6467.0
2021-07-04,Kankan,riz,GNF/kg,5956.0
2021-07-11,Kankan,riz,GNF/kg,6221.0
2021-07-18,Kankan,riz,GNF/kg,6148.0
2021-07-25,Kankan,riz,GNF/kg,6057.0
2021-08-01,Kankan,riz,GNF/kg,6234.0
2021-08-08,Kankan,riz,GNF/kg,6243.0
2021-08-15,Kankan,riz,GNF/kg,5938.0
2021-08-22,Kankan,riz,GNF/kg,6150.0
2021-08-29,Kankan,riz,GNF/kg,6074.0
2021-09-05,Kankan,riz,GNF/kg,6213.0
2021-09-12,Kankan,riz,GNF/kg,6575.0
2021-09-19,Kankan,riz,GNF/kg,6236.0
2021-09-26,Kankan,riz,GNF/kg,6167.0
2021-10-03,Kankan,riz,GNF/kg,5588.0
2021-10-10,Kankan,riz,GNF/kg,6056.0
2021-10-17,Kankan,riz,GNF/kg,5867.0
2021-10-24,Kankan,riz,GNF/kg,5779.0
2021-10-31,Kankan,riz,GNF/kg,5850.0
2021-11-07,Kankan,riz,GNF/kg,5658.0
2021-11-14,Kankan,riz,GNF/kg,6062.0
2021-11-21,Kankan,riz,GNF/kg,5901.0
2021-11-28,Kankan,riz,GNF/kg,5905.0
2021-12-05,Kankan,riz,GNF/kg,5812.0
2021-12-12,Kankan,riz,GNF/kg,5730.0
2021-12-19,Kankan,riz,GNF/kg,5934.0
2021-12-26,Kankan,riz,GNF/kg,5969.0
2022-01-02,Kankan,riz,GNF/kg,6220.0
2022-01-09,Kankan,riz,GNF/kg,6163.0
2022-01-16,Kankan,riz,GNF/kg,6317.0
2022-01-23,Kankan,riz,GNF/kg,6175.0
2022-01-30,Kankan,riz,GNF/kg,6424.0
2022-02-06,Kankan,riz,GNF/kg,5996.0
2022-02-13,Kankan,riz,GNF/kg,6361.0
2022-02-20,Kankan,riz,GNF/kg,6637.0
2022-02-27,Kankan,riz,GNF/kg,6409.0
2022-03-06,Kankan,riz,GNF/kg,6955.0
2022-03-13,Kankan,riz,GNF/kg,6844.0
2022-03-20,Kankan,riz,GNF/kg,7048.0
2022-03-27,Kankan,riz,GNF/kg,7067.0
2022-04-03,Kankan,riz,GNF/kg,
2022-04-10,Kankan,riz,GNF/kg,7219.0
2022-04-17,Kankan,riz,GNF/kg,7343.0
2022-04-24,Kankan,riz,GNF/kg,7585.0
2022-05-01,Kankan,riz,GNF/kg,7430.0
2022-05-08,Kankan,riz,GNF/kg,7240.0
2022-05-15,Kankan,riz,GNF/kg,7405.0
2022-05-22,Kankan,riz,GNF/kg,7508.0
2022-05-29,Kankan,riz,GNF/kg,7641.0
2022-06-05,Kankan,riz,GNF/kg,7768.0
2022-06-12,Kankan,riz,GNF/kg,7614.0
2022-06-19,Kankan,riz,GNF/kg,7542.0
2022-06-26,Kankan,riz,GNF/kg,7625.0
2022-07-03,Kankan,riz,GNF/kg,7486.0
2022-07-10,Kankan,riz,GNF/kg,7619.0
2022-07-17,Kankan,riz,GNF/kg,7637.0
2022-07-24,Kankan,riz,GNF/kg,7564.0
2022-07-31,Kankan,riz,GNF/kg,7321.0
2022-08-07,Kankan,riz,GNF/kg,7439.0
2022-08-14,Kankan,riz,GNF/kg,7546.0
2022-08-21,Kankan,riz,GNF/kg,7204.0
2022-08-28,Kankan,riz,GNF/kg,
2022-09-04,Kankan,riz,GNF/kg,7356.0
2022-09-11,Kankan,riz,GNF/kg,7585.0
2022-09-18,Kankan,riz,GNF/kg,7304.0
2022-09-25,Kankan,riz,GNF/kg,7443.0
2022-10-02,Kankan,riz,GNF/kg,7394.0
2022-10-09,Kankan,riz,GNF/kg,7213.0
2022-10-16,Kankan,riz,GNF/kg,7065.0
2022-10-23,Kankan,riz,GNF/kg,6989.0
2022-10-30,Kankan,riz,GNF/kg,7030.0
2022-11-06,Kankan,riz,GNF/kg,7128.0
2022-11-13,Kankan,riz,GNF/kg,7098.0
2022-11-20,Kankan,riz,GNF/kg,7184.0
2022-11-27,Kankan,riz,GNF/kg,7388.0
2022-12-04,Kankan,riz,GNF/kg,7238.0
2022-12-11,Kankan,riz,GNF/kg,7354.0
2022-12-18,Kankan,riz,GNF/kg,7154.0
2022-12-25,Kankan,riz,GNF/kg,7358.0
2023-01-01,Kankan,riz,GNF/kg,7167.0
2023-01-08,Kankan,riz,GNF/kg,7281.0
2023-01-15,Kankan,riz,GNF/kg,7162.0
2023-01-22,Kankan,riz,GNF/kg,7325.0
2023-01-29,Kankan,riz,GNF/kg,7432.0
2023-02-05,Kankan,riz,GNF/kg,6909.0
2023-02-12,Kankan,riz,GNF/kg,6831.0
2023-02-19,Kankan,riz,GNF/kg,6725.0
2023-02-26,Kankan,riz,GNF/kg,6884.0
2023-03-05,Kankan,riz,GNF/kg,6958.0
2023-03-12,Kankan,riz,GNF/kg,7052.0
2023-03-19,Kankan,riz,GNF/kg,7264.0
2023-03-26,Kankan,riz,GNF/kg,7350.0
2023-04-02,Kankan,riz,GNF/kg,7236.0
2023-04-09,Kankan,riz,GNF/kg,7024.0
2023-04-16,Kankan,riz,GNF/kg,7335.0
2023-04-23,Kankan,riz,GNF/kg,7272.0
2023-04-30,Kankan,riz,GNF/kg,7625.0
2023-05-07,Kankan,riz,GNF/kg,7232.0
2023-05-14,Kankan,riz,GNF/kg,7600.0
2023-05-21,Kankan,riz,GNF/kg,7955.0
2023-05-28,Kankan,riz,GNF/kg,7614.0
2023-06-04,Kankan,riz,GNF/kg,7708.0
2023-06-11,Kankan,riz,GNF/kg,7508.0
2023-06-18,Kankan,riz,GNF/kg,7517.0
2023-06-25,Kankan,riz,GNF/kg,7634.0
2023-07-02,Kankan,riz,GNF/kg,7532.0
2023-07-09,Kankan,riz,GNF/kg,7633.0
2023-07-16,Kankan,riz,GNF/kg,7268.0
2023-07-23,Kankan,riz,GNF/kg,7300.0
2023-07-30,Kankan,riz,GNF/kg,7327.0
2023-08-06,Kankan,riz,GNF/kg,7159.0
